id,comment,category,replies,topic,title,date,time,political,religion,racism,find_abusive,find_abusive_reply
Ugzur9SzV5RwgEsAzPd4AaABAg,Now you cannot live in Libya.,"[('can', 'om'), ('can', 'cds')]","['learn the difference between cultures and islam please', ""They do n't face it due to Islam . They face it due to a very misunderstood approach of men reading the Koran .""]",religion,what islam really says about women | alaa murabit,7/19/19,13:42:22,0,1,0,0,0
Ugxnea3Wc7D1R--jIBZ4AaABAg,"Used Car Salesmen are PRICKS! SLEEEEEEZEBALLS! Nasty trump loving scumbags! F all these Orange loving CLOWNS! Hey, I have a MIRROR?","[('love', 'asm'), ('love', 'asm')]",['thats what i learned from this'],racism ,"pizza delivery guy gets insulted, internet gets revenge",9/25/19,4:38:59,0,0,1,0,0
UgwL0pElbauyfn5y6Fh4AaABAg,"Felicidades Andrés Manuel, porque tu pones la agenda política de este país, alguna vez te escuche decir que en su momento vas a debatir con los demás candidatos. Además, que estabas preparado para enfrentarlos de cinco en cinco, por lo pronto te enviaron a este grupito de sparrings, espero te envíen otros cinco y no estaría mal que entre ellos estuviera  ""La ardilla"" también llamado ""El Jefe Diego"" para que le dieras otra zarandeada.","[('con', 'asm'), ('con', 're')]",['Maria Castro pues estan asi por que imaginate si llegara MLO es golpe a su cuentas bancarias .'],political,revive el debate de andrés manuel lópez obrador,3/22/18,15:52:31,1,0,0,0,0
Ugx3dzRsHjinPxoLcDp4AaABAg,"Wow these folks are so eyes wide shut, what they’re failing to understand is the Muslim end game is their death and when that day comes their heads too will fall upon the sword of the cult called Islam","[('game', 'ddf'), ('head', 'cds')]",['good nazis ?'],religion,sam harris and bill maher debate radical islam,4/29/19,11:49:24,0,1,0,0,0
UgxxYxy8A5JBc21pIiJ4AaABAg,cops are being real snake out on the road. you can't trust them at all.,"[('cop', 'cds'), ('cop', 'cds'), ('snake', 'an')]",['The woman in the video later thanked them for being professional .'],racism ,police pull over florida state attorney,7/12/19,13:49:28,0,0,1,0,0
UgycQ_XHtGNV1Gqdpth4AaABAg,"Stop playing victim, when getting exposed for being a white supremacist.","[('victim', 'ddp'), ('white', 'ps')]","['Armando Colon ... ... ... ... ... ... ... ... ... ... ... ok fine', 'Kyo Mebi 🤢', ""Stacey M I 'm going to kiss you""]",racism ,woman who called police on black girl selling water,8/4/18,18:39:02,0,0,1,0,0
UgzVhf97pabbvagbKR14AaABAg,"It's so beautiful to put three different religions that share the same origin in one picture, it's good to understand differences, and how we should accept each other...we should do more of these conversations and spread it wide.
God bless all","[('different', 'om'), ('do', 'asm')]","['Ameen yaa reb', '@ SpongeBobby Yes Asem']",religion,"islam, judaism, and christianity - a conversation",9/28/18,22:59:48,0,1,0,0,0
UggjJ0xPr8KOFHgCoAEC,The singing stuff just isn't as funny as the talking stuff of the first half. The Trump indigestion thing and Ben Carson are riotous.,"[('stuff', 'cds'), ('stuff', 'ddp'), ('stuff', 'cds'), ('stuff', 'ddp'), ('riotous', 'dmc')]","[""@ Bullet Holes Good music , but please do n't self-advertise ."", '@ ***** Thanks ! !']",political,first republican debate highlights: 2015,8/20/15,9:27:16,1,0,0,0,0
UgytKEHwc7pHCvUG8814AaABAg,"I'm Indian first then Hindu.PROUD to be an Indian.I believe evry religion is same.to me GITA QURAN BIBLE TRIPITAK TORAH all r same&I love all..
 Bajranbali k bhakt hai ..alhamdulla peace out🤗","[('love', 'asm')]","['You just sumarrised what islam is all about . Wow , didnt know Islam teaches one to be like you when one converts into a Muslim .']",religion,the differences between islam and hinduism,1/14/19,14:35:21,0,1,0,0,0
UgiS9FZX9Z6TJ3gCoAEC,what would we do without kate mckinnon???,"[('do', 'asm')]",['no you aint'],political,donald trump vs. hillary clinton town hall debate cold open - snl ,10/16/16,8:06:35,1,0,0,0,0
UgylXk0AGiOO8BrurWZ4AaABAg,Should have fired that black guy he seemed like the disrespectful one,"[('black', 'dmc'), ('black', 'ps'), ('black', 'ps')]","[""@ chicagohoosier1 yeah its the best dialog I 've seen yet"", ""@ The positive russian potato Nobody 's excusing the dealership for their behavior . Maybe they made a mistake . The customer 's always right ? The pizza guy 's mistake was that he did n't ask and just assumed , then used a disrespectful tone upon his return..because HE did n't ask ( customer 's always right ? ) . If I get $ 20 for an $ 18 order for example , I always ask if they need change . If I get stiffed , I get stiffed . That 's just how it goes . It 's not my pizza restaurant , so I ca n't go around expressing my emotions to our customers . Hmm..maybe I 'll try delivering in MA ... lol Good dialogue here ."", ""@ chicagohoosier1well the dealership should 've specified and not have been rude about it and the pizza deliveryman was in the right 100 % he does n't get the whole amount paid for the pizza he gets the 7 dollars as the tip that 's how pizza delivery drivers get paid well around Massachusetts that 's how it is I do n't really know for Chicago because I 've never really ordered a lot of pizzas there . But i would think its the same anywhere and I think you should know this because you said you were a pizza delivery driver ."", ""@ The positive russian potato Hi . My reaction was not the same as the car dealership . I would n't have been disrespectful . My point was that the pizza guy was in the wrong as well and was not in a position to be challenging the customer in this case . I 'm sorry you had bad experiences with Chicago people . Some are plain rude , and honestly , many like that are not natives of the city . Although just like native New Yorkers , most of us are nice beyond the characteristics you may see up front ! : ) . Oh , and I 'm a Scorpio too , though I 'm not into that ."", ""Are you from Chicago if so I 'm not surprised you 're reaction is going to be the same as the car dealership . I do n't expect much from people who are from Chicago . My mom was born there and and that family and only a few other family 's I 've met were actually nice . Its hard to come by nice people these days that 's what makes me sad . I like to compare you new York people to Chicago people and Scorpio many other places .""]",racism ,"pizza delivery guy gets insulted, internet gets revenge",10/9/18,23:02:05,0,0,1,0,0
UghCZgog9gw36HgCoAEC,"i love this! every dealership i have ever worked at was stocked to the brim with racist, immoral uneducated people on payroll. kudos to the pizza guy!!!","[('love', 'asm'), ('stock', 'cds'), ('immoral', 'dmc'), ('immoral', 'dmc'), ('people', 'cds'), ('people', 'cds')]","[""@ VolDep45 First of all , for you obviously there is no altruism because you only think of yourself . Not like the people at the business who were so thoughtful of the pizza guy . Also , thanks to being the relative of a police officer and the money I earn from it , I have procreated several times with girls who I would normally not get otherwise . That 's why I 'm voting for Clinton who pledged to increase the powers of police officers ."", ""@ chamboyette853 And when are you going to get it into your vacuum of a brain THAT YOU DO NOT AND NEVER WILL SPEAK FOR ME AND I DO NOT AGREE WITH ANYTHING YOU 'VE POSTED . There is no such thing as `` temporary altruism '' you waste of space . Now why do n't you do the rest of the world a favor and get yourself sterilized so that you can never procreate ?"", ""@ VolDep45 Since you ca n't get it through your thick head , I 'll answer the question again : THEY GAVE HIM MORE MONEY TEMPORARILY OUT OF ALTRUISM SO HE COULD AT LEAST DREAM FOR A MOMENT THAT HE WAS 7 DOLLARS RICHER . And he then unjustly takes advantage of their good deed , all the more from someone associated with a cop ? ? That 's why he deserved to get harassed by the police department . And there you agree with me ."", ""@ Tyler Wehner Uhhhhhh no , because thanks to me she 's able to get $ 400 000 a year in child support without working . My father ( who I never see ) is a multi millionaire . Did your mother get that much in child support ? No ? Well then it looks like your mother 's the one who should have aborted . Duhhhhhhhh ! ! ! ! ! ! ! !"", ""@ Tom Mullin Uhhhhhhh , Prince William became someone important because his mother married into royalty . So yeah , people become important by extension . Duhhhhhhh ! ! ! ! ! ! Also the judge has only molested two children in his life which does n't make him qualify for a child molestor either . Duhhhhhhhhh ! ! ! ! ! ! ! So now I 'm telling you to GO MOW YOUR OWN LAWN and quit saying stupid insults .""]",racism ,"pizza delivery guy gets insulted, internet gets revenge",5/23/15,14:34:17,0,0,1,0,0
Ugzyd2jZVRyL_a-7f6x4AaABAg,"Lol ""her white privileges didn't work"" ! 😂😂 Also, one of my teachers don't like me because I'm a ""Muslim"" and he thinks I might be a threat!! Not joking <-- Seriously!!","[('white', 'ps'), ('do', 'asm'), ('teachers', 'cds'), ('do', 'asm'), ('joke', 'cds')]","[""Galactus Yeah man , I 'm white..what 's up ?"", ""Clinton Fischer bro ai n't you white ?"", 'Clinton Fischer looool i was thinking the exact same thing']",racism ,woman who called police on black girl selling water,6/26/18,7:08:43,0,0,1,0,0
UgwiC6nESw7bI6smPPd4AaABAg,"Alhamdulillah. I am a Muslim but I will feel proud to make these blinds see the reality. Thanks for saying everything accurately. ""Prophet Muhammad SAW"" Founded Islamic society and yes Islam was taken by him so it's alright that he is the founder of Islam. Some people are saying that Adam AS is founder but that's not true.","[('proud', 'svp'), ('proud', 'svp'), ('blind', 'ddf'), ('people', 'cds'), ('people', 'cds')]",['What if thor shows up'],religion,the differences between islam and hinduism,2/1/19,21:15:32,0,1,0,0,0
UgwU9n38FNywjSqTFDx4AaABAg,LMAO 😂 so she thinks because she's the state attorney and because she's black she deserves special treatment nope don't think so you get stopped just like anybody else I don't care if I was a cop anybody and everyone is a suspect until proven otherwise....,"[('attorney', 'pa'), ('black', 'dmc'), ('black', 'ps'), ('black', 'ps'), ('do', 'asm'), ('do', 'asm'), ('cop', 'cds'), ('cop', 'cds')]",['I agree.. 😂'],racism ,police pull over florida state attorney,6/27/19,6:43:17,0,0,1,0,0
UgzVwQNDjRFpNk3Kii54AaABAg,Hold up she looks like the girl that wouldn’t let the black man into his apartment and wanted to sleep with him,"[('black', 'dmc'), ('black', 'ps'), ('black', 'ps')]","['VoidAMG G very original', 'LMFAOOOOOOOOOO so original 😒', 'Her fatness too', 'LOLOLOLOL']",racism ,woman who called police on black girl selling water,6/27/19,6:48:49,0,0,1,0,0
UgxNNW8Y11twhOgM1IZ4AaABAg,"while I enjoyed the anecdotal parts of this talk, and the overall message, the moral of this story is idealism of a sort. Read chapter 4 verse 34 of the Quran and try convincing me that gender inequalities in the Muslim world are the result of  'distorted religious messaging'. '","[('story', 'cds'), ('story', 'qas')]","[""Hello i think in Islam is not cover only hairs but all body shapes that can be attractive to a man that 's same with hair they are attractive to a man . And about face hiding does n't say anything that 's not in Quran or any hadith""]",religion,what islam really says about women | alaa murabit,11/14/19,10:38:29,0,1,0,0,0
UgxQZQ6kklN1ta53QFV4AaABAg,I don’t feel bad for this lady at all she deserves everything that’s happening to her,"[('don', 'qas'), ('bad', 'dmc'), ('bad', 'ddf'), ('lady', 'om')]","[""Anna Davide LMAO AND THEY 'RE SELLING WATER HELP ! ! ! ! !"", ""DJ DIZZA BHUDIA right should n't she be licensed and open a store front ? Why do n't the cops raid her house like they did dispensaries ? You got ta love ignorance smh"", 'she needed some peace and quiet while she was working on her online business selling weed cookies ! lol the irony is incredible , she wanted to get all moral and she sells weed cookies with no permit', ""C Lee Right ? Call for backup ! Have the swat team on standby 😒 Seriously , I do n't even think there 's a diagnosis for this person 🤔"", 'Anna Davide And they have WATER ! Come quick !']",racism ,woman who called police on black girl selling water,7/4/18,16:16:15,0,0,1,0,0
Ugw4jCMGABsSqQfUujR4AaABAg,"Affleck base his arguments on feelings and virtue signalling. He doesn't know how to respond when confronted with actual facts. Makes him angry. Hoping his anger will silence the opponents, basically stop them from throwing facts his way, destroying his fake narrative. Oh, and of course it doesn't help knowing he is more privileged and more overpaid than 98% of the earth's population.","[('base', 'dmc'), ('do', 'asm'), ('know', 'asm'), ('angry', 'svp'), ('angry', 'svp'), ('angry', 're'), ('anger', 'svp'), ('fake', 'dmc'), ('fake', 'dmc'), ('fake', 'dmc'), ('do', 'asm'), ('know', 'asm')]","['Despa Cito American media ? We all know they have an agenda against Islam', 'https : //www.washingtonpost.com/news/worldviews/wp/2013/05/01/64-percent-of-muslims-in-egypt-and-pakistan-support-the-death-penalty-for-leaving-islam/ yeah you should read this .']",religion,sam harris and bill maher debate radical islam,9/29/19,13:33:40,0,1,0,0,0
